reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,appVersion,date,avod_end,okt_content,sentiment_label,sentiment_score
3d746e50-7947-4628-a422-55ec8b8e6b12,박군수 (유뿌),넷플릭스에 없는 애니를 보고싶어서 처음엔 제가 좋아하는 애니가 광고무료여서 좋았는데 이젠 아니여서 좀 실망이에요 제가 그 애니를 진짜 좋아해서 오랜만에 보러왔는데.. 이정도면 그냥 지우는게 나을듯요 제가 지금 중1인데 이걸 초4 때부터 봤는데 좀 실망이였어요,2,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-13 19:36:13,after,넷플릭스 애니 보고싶어서 처음 좋아하는 애니 광고 무료 좋았는데 아니여서 실망 이에요 애니 좋아해서 오랜 보러 왔는데 정도 지우는게 나을 지금 인데 봤는데 실망 였어요,부정,-1
44cd59dc-1fed-44a8-a704-62db0d552ab3,999,멤버쉽이 없는 제가 감상 가능한 작품만 보여주는 필터가 작동하지 않아요. 옛날엔 중간중간에 광고를 보면서 애니메이션을 시청하였는데 이런게 사라진건가요?,4,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-13 16:39:25,after,멤버 쉽이 감상 가능한 작품 보여주는 필터 작동 하지 않아요 옛날 중간 중간 광고 보면서 애니메이션 시청 하였는데 이런게 사라진건 가요,중립,0
ebcc8ce9-8ad8-428f-975a-4c4f110e317e,서민지,광고 보고 무료로 보는거 레전드임,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-11 16:29:20,after,광고 무료 보는거 레전드,중립,0
b0cee48b-7618-4cd3-a835-ab8275c94dea,류도현,재밌긴 한데 맴버십으로 봐야하는게 너무 많아서 추천은 안함,3,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-11 14:48:19,after,재밌긴 맴버십 봐야하는게 많아서 추천 안함,중립,0
2e0f2d2b-ca4b-4826-a1be-f02bc4f33a2c,xenoplay ジェノプレイ,다 좋은데 왜 대부분의 애니가 멤버쉽으로 바뀐건가요?,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-11 07:49:46,after,좋은데 대부분 애니 멤버 쉽으로 바뀐건 가요,중립,0
70ed48d6-32e3-4281-9ff5-732e39e04e01,정서희,제가 좋아했던 만화들이 다 있어서 너무 좋아요ㅠㅠㅠ감사합니다 정말루ㅜㅠㅠㅠ 근데 그...꿈빛파티시엘은 무료였는데 왜 유료로 바뀐걸까요?ㅠㅠ,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-10 21:42:55,after,좋아했던 만화 좋아요 감사합니다 정말루 근데 꿈빛 파티 시엘 무료 였는데 유료 바뀐 걸까,중립,0
4556382e-e4ee-43a5-a32e-f88044c93630,전예원,혹시 광고보면 볼 수 있는 애니까지 멤버십으로 바뀐 이유를 알 수 있을까요?,4,1,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-08 19:39:10,after,광고 애니 멤버십 바뀐 이유 있을까요,중립,0
23d2ecce-33ca-4541-a2c7-a5642c8b2b4f,김연우,너무 불편하네요 일단유료 입니다,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-07 19:03:14,after,불편하네요 유료,중립,0
dbea2a9b-043e-491f-a881-922c6ae77bd8,김주희,안녕하세요 지금까지 라프텔이 무료여서 편하게 사용하고 있었는데 갑자기 애니들이 전부 멤버쉽으로 바뀌어서 못보게 되어 아쉽네요,3,2,,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",,2025-07-05 18:10:29,after,안녕하세요 지금 라프텔 무료 편하게 사용 있었는데 갑자기 애니 멤버 쉽으로 바뀌어서 보게 되어 아쉽네요,매우 긍정,2
296c1e53-33fa-4c2a-bbe1-06c427ddb96a,정혜나,광고 3분마다 나와도 볼게요... 광고 무료 부활시켜주시면 애니와 광고 모두 감사하게 보겠습니다,5,3,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-02 16:00:12,after,광고 와도 볼게요 광고 무료 부활 시켜주시면 애니 광고 감사하게 보겠습니다,중립,0
8e0c3c98-29f7-4bb3-a917-488a896bc8b8,김아진,자막 퀄리티가 우선 너무 좋아요. 근데 하나부터 열까지 유명 애니든 안유명한 애니든 거의 전부 멤버십을 가입해야하는 점이 좀 아쉽네요.,3,1,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 긍정적인 말씀은 저희에게 큰 응원이 됩니다. 만족스러운 경험을 하셨다니 저희도 매우 뿌듯합니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-06-30 08:32:21,after,자막 퀄리티 좋아요 근데 유명 애니 유명한 애니 멤버십 가입 해야하는 아쉽네요,매우 긍정,2
9e8367f5-da92-4987-b989-985e6d6464de,케르눈노스,멤버쉽 가격이 아주 낮진 않지만 대신 광고가 없고 상당히 다양한 작품들을 지원해서 매우 좋습니다. 현재 있는 라프텔 자체 제작 작품이나 자체 더빙 작품도 좋긴한데 가능하다면 다른 판권사에서 자막으로만 방영/스트리밍했지만 라프텔에서는 자체 더빙(국내 방영사에서는 자막 방영만 하고 따로 더빙하지 않았지만 라프텔에서 따로 자체 더빙해서 스트리밍으로 볼 수 있는 작품)으로 제공하는 작품을 더 늘리는 것도 좋을 것 같습니다.,5,26,3.66.0,"안녕하세요, 라프텔 고객센터입니다. 더빙 확대에 대한 소중한 의견 감사합니다. 자막 및 더빙 제공 여부는 콘텐츠 제공사의 정책과 판권 계약에 따라 결정되며, 라프텔은 계약된 범위 내에서 제공 가능한 버전만 서비스하고 있습니다. 더빙판이 없는 경우, 한국어 더빙이 별도로 제작되지 않았거나, 국내에 해당 버전에 대한 판권이 확보되지 않았을 수 있습니다. 이 점 너그러이 양해 부탁드립니다. 말씀해 주신 의견은 관련 부서에 전달하겠습니다. 감사합니다.",3.66.0,2025-06-18 12:46:31,before,멤버 가격 아주 낮진 않지만 대신 광고 없고 상당히 다양한 작품 지원 해서 좋습니다 현재 라프텔 자체 제작 작품 자체 더빙 작품 긴한데 가능하다면 판권 자막 으로만 방영 스트리밍 했지만 라프텔 에서는 자체 더빙 국내 방영 에서는 자막 방영 따로 더빙 하지 않았지만 라프텔 따로 자체 더빙 해서 스트리밍 작품 제공 작품 늘리는 좋을 같습니다,매우 긍정,2
57da5bfc-9a81-49aa-a30a-140928e78dc1,김용환,"제가 중학생인데 멤버십 가입하고 싶어도 돈이없어서 최애의 아이,귀멸의 칼날은 광고무료로 바꿔주시면 좋겠습니다.",5,1,3.66.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 애니메이션 서비스를 제공하고 있습니다. 멤버십에 가입하시면 포함된 작품을 광고 없이 무제한으로 감상할 수 있습니다. 멤버십 없이도 [광고 보고 무료 보기]를 통해 중간 광고 시청 후 무료로 작품을 감상하실 수 있습니다. [광고 무료] 아이콘이 표시된 작품들은 광고 시청 후 이용 가능합니다. 또한, ‘분분’ 기능을 통해 특정 미션을 수행하면 멤버십 작품 무료 감상 시간을 받을 수 있습니다. 무료 감상 서비스를 제공하기 위해 콘텐츠 수입사와 협의하여 광고 시스템을 운영하고 있는 점 양해 부탁드립니다. 감사합니다.",3.66.0,2025-06-18 07:05:58,before,중학생 인데 멤버십 가입 싶어도 최애 칼날 광고 무료 바꿔주시면 좋겠습니다,매우 부정,-2
7f6155b8-228a-48b9-8fdc-153b20d0f1d3,강예은,중간중간 광고가 있어서 프리미엄을 사야만 하지만..그래도 볼 수는 있어서 좋음! 가격은 조금 부담이 되지는데 광고가 있는 내 최애 애니를 보게되면 좀 불쾌하긴하지만 마저볼 수 있어서 좋습니다만 내일 보려고 하면 그때는 다시 봐야해서 좀 뭔가 싶었음...ㅜㅜ그런데 처음부터보면 기억이 안났던 내용들도 다시 떠오를 수 있게돼서 좋긴했음👍👍,4,24,3.65.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.65.0,2025-06-13 21:56:59,before,중간 중간 광고 프리미엄 사야만 좋음 가격 부담 되지는데 광고 최애 애니 보게되 불쾌하긴하지만 좋습니다만 내일 보려고 다시 야해서 뭔가 싶었음 처음 기억 났던 내용 다시 떠오를 있게 돼서 좋긴 했음,중립,0
6c35f5b0-63fd-44e9-9ca2-ce3e987d653c,익명,광고가 너무 많음 차라리 시작 긴 광고 하나만 넣었으면 좋았을 것 같은데,1,0,3.65.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 애니메이션 서비스를 제공하고 있습니다. 현재 작품 재생 시간 4분마다 광고가 1개씩 나오는 방식으로 운영되고 있습니다. 오프닝과 엔딩을 제외하면 평균적으로 1화당 4~5회 정도 광고가 나올 수 있습니다. 이는 여러분께 무료 감상 서비스를 제공하기 위해 콘텐츠 권리사와 협의한 결과이며, 광고의 길이에 따라 차이가 있을 수 있습니다. 감상 경험을 높이기 위한 최적화 노력을 지속하고 있으니, 여러분의 양해와 이해를 부탁드립니다.",3.65.0,2025-06-10 00:45:37,before,광고 많음 시작 광고 넣었으면 좋았을 같은데,긍정,1
42832da5-6293-4586-92eb-883d87e08ae7,JeWan Jeon,늘 잘 보고 있습니다. 앞으로도 화이팅! ps. 무료 요금제는 안 쓴지 한참 되어서 잘 모르겠네요.,5,15,3.65.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 긍정적인 말씀은 저희에게 큰 응원이 됩니다. 만족스러운 경험을 하셨다니 저희도 매우 뿌듯합니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.65.0,2025-06-09 13:28:57,before,으로도 화이팅 ps 무료 금제 쓴지 한참 되어서 모르겠네요,매우 긍정,2
732df602-9326-4c4a-8407-696f8069f633,한소율,돈좀 써야됌 광고도 많이 봐야하고요 ㅠ,3,0,3.65.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 애니메이션 서비스를 제공하고 있습니다. 멤버십에 가입하시면 포함된 작품을 광고 없이 무제한으로 감상할 수 있습니다. 멤버십 없이도 [광고 보고 무료 보기]를 통해 중간 광고 시청 후 무료로 작품을 감상하실 수 있습니다. [광고 무료] 아이콘이 표시된 작품들은 광고 시청 후 이용 가능합니다. 또한, ‘분분’ 기능을 통해 특정 미션을 수행하면 멤버십 작품 무료 감상 시간을 받을 수 있습니다. 무료 감상 서비스를 제공하기 위해 콘텐츠 수입사와 협의하여 광고 시스템을 운영하고 있는 점 양해 부탁드립니다. 감사합니다.",3.65.0,2025-06-07 15:17:26,before,돈좀 써야 광고 많이 봐야하고요,부정,-1
